umap_x,umap_y,filepath,class,plane,source
13.273487,-3.1946769,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00005_pi_co_t1.png,pituitary,co,synthetic
12.858261,-2.988205,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00006_pi_co_t1.png,pituitary,co,synthetic
12.395725,-4.7616353,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00007_pi_co_t1.png,pituitary,co,synthetic
12.764488,-4.3131886,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00008_pi_co_t1.png,pituitary,co,synthetic
13.226227,-3.2123795,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00009_pi_co_t1.png,pituitary,co,synthetic
13.424568,-3.699555,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00010_pi_co_t1.png,pituitary,co,synthetic
12.461899,-4.653331,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00011_pi_co_t1.png,pituitary,co,synthetic
12.670532,-3.429187,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00012_pi_co_t1.png,pituitary,co,synthetic
12.125706,-4.290318,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00013_pi_co_t1.png,pituitary,co,synthetic
13.247594,-4.072294,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00014_pi_co_t1.png,pituitary,co,synthetic
12.011024,-4.7555904,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00015_pi_co_t1.png,pituitary,co,synthetic
14.067886,-3.4583108,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00016_pi_co_t1.png,pituitary,co,synthetic
13.149185,-3.9071841,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00017_pi_co_t1.png,pituitary,co,synthetic
12.4476595,-5.1961937,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00018_pi_co_t1.png,pituitary,co,synthetic
12.17493,-3.6585064,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00019_pi_co_t1.png,pituitary,co,synthetic
12.44952,-4.6089325,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00020_pi_co_t1.png,pituitary,co,synthetic
12.676191,-3.27918,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00021_pi_co_t1.png,pituitary,co,synthetic
13.410793,-3.2370808,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00022_pi_co_t1.png,pituitary,co,synthetic
12.756297,-4.2557693,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00023_pi_co_t1.png,pituitary,co,synthetic
12.975338,-4.0536175,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00024_pi_co_t1.png,pituitary,co,synthetic
13.392952,-5.672476,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00025_pi_co_t1.png,pituitary,co,synthetic
12.308214,-4.3973594,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00026_pi_co_t1.png,pituitary,co,synthetic
13.12151,-3.2244885,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00027_pi_co_t1.png,pituitary,co,synthetic
12.237052,-4.9241877,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00028_pi_co_t1.png,pituitary,co,synthetic
12.738665,-4.2240214,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00029_pi_co_t1.png,pituitary,co,synthetic
12.268599,-5.019372,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00030_pi_co_t1.png,pituitary,co,synthetic
12.197675,-3.6486068,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00031_pi_co_t1.png,pituitary,co,synthetic
12.582196,-5.503483,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00032_pi_co_t1.png,pituitary,co,synthetic
12.07526,-4.3466873,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00033_pi_co_t1.png,pituitary,co,synthetic
12.807392,-4.4494786,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00034_pi_co_t1.png,pituitary,co,synthetic
12.947558,-3.7967904,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00035_pi_co_t1.png,pituitary,co,synthetic
13.855884,-3.5612566,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00036_pi_co_t1.png,pituitary,co,synthetic
12.3794565,-5.2759104,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00037_pi_co_t1.png,pituitary,co,synthetic
12.549714,-4.106846,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00038_pi_co_t1.png,pituitary,co,synthetic
12.218892,-4.351822,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00039_pi_co_t1.png,pituitary,co,synthetic
12.448398,-3.8310711,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00040_pi_co_t1.png,pituitary,co,synthetic
13.247467,-3.3554316,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00041_pi_co_t1.png,pituitary,co,synthetic
13.078601,-3.1547365,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00042_pi_co_t1.png,pituitary,co,synthetic
12.230045,-4.8796806,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00043_pi_co_t1.png,pituitary,co,synthetic
12.882818,-2.9622378,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00044_pi_co_t1.png,pituitary,co,synthetic
12.547795,-5.148401,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00045_pi_co_t1.png,pituitary,co,synthetic
12.679285,-4.143551,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00046_pi_co_t1.png,pituitary,co,synthetic
12.895149,-3.119779,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00047_pi_co_t1.png,pituitary,co,synthetic
12.873038,-3.092427,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00048_pi_co_t1.png,pituitary,co,synthetic
13.192693,-3.2585247,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00049_pi_co_t1.png,pituitary,co,synthetic
12.371168,-5.218654,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00050_pi_co_t1.png,pituitary,co,synthetic
13.365828,-3.6848602,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00051_pi_co_t1.png,pituitary,co,synthetic
12.394352,-5.642968,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00052_pi_co_t1.png,pituitary,co,synthetic
13.589501,-5.754022,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00053_pi_co_t1.png,pituitary,co,synthetic
12.767121,-4.312094,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00054_pi_co_t1.png,pituitary,co,synthetic
12.81174,-4.2141857,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00055_pi_co_t1.png,pituitary,co,synthetic
12.825465,-3.1426911,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00056_pi_co_t1.png,pituitary,co,synthetic
12.17066,-5.0776396,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00057_pi_co_t1.png,pituitary,co,synthetic
12.326721,-3.6579094,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00058_pi_co_t1.png,pituitary,co,synthetic
12.610435,-4.770502,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00059_pi_co_t1.png,pituitary,co,synthetic
12.383852,-3.769267,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00060_pi_co_t1.png,pituitary,co,synthetic
12.6286955,-4.7434726,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00061_pi_co_t1.png,pituitary,co,synthetic
12.805054,-3.5688078,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00062_pi_co_t1.png,pituitary,co,synthetic
12.497012,-3.500776,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00063_pi_co_t1.png,pituitary,co,synthetic
12.423599,-3.653444,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00064_pi_co_t1.png,pituitary,co,synthetic
12.23795,-4.572162,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00065_pi_co_t1.png,pituitary,co,synthetic
12.926623,-4.1228623,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00066_pi_co_t1.png,pituitary,co,synthetic
12.820123,-3.172574,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00067_pi_co_t1.png,pituitary,co,synthetic
13.257749,-3.3114777,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00068_pi_co_t1.png,pituitary,co,synthetic
12.547325,-4.0912304,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00069_pi_co_t1.png,pituitary,co,synthetic
12.136119,-4.9529395,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00070_pi_co_t1.png,pituitary,co,synthetic
12.866679,-3.557604,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00071_pi_co_t1.png,pituitary,co,synthetic
12.986231,-3.5767765,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00072_pi_co_t1.png,pituitary,co,synthetic
12.477722,-3.7158287,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00073_pi_co_t1.png,pituitary,co,synthetic
13.121359,-3.3024628,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00074_pi_co_t1.png,pituitary,co,synthetic
12.750578,-3.1812441,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00075_pi_co_t1.png,pituitary,co,synthetic
12.665606,-3.9322474,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00076_pi_co_t1.png,pituitary,co,synthetic
12.6240225,-5.03781,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00077_pi_co_t1.png,pituitary,co,synthetic
12.345879,-5.147557,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00078_pi_co_t1.png,pituitary,co,synthetic
12.613608,-3.2325902,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00079_pi_co_t1.png,pituitary,co,synthetic
12.497635,-4.7176995,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00080_pi_co_t1.png,pituitary,co,synthetic
12.391757,-3.5020676,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00081_pi_co_t1.png,pituitary,co,synthetic
12.187893,-5.109563,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00082_pi_co_t1.png,pituitary,co,synthetic
13.065353,-3.9688966,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00083_pi_co_t1.png,pituitary,co,synthetic
12.781451,-4.30694,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00084_pi_co_t1.png,pituitary,co,synthetic
12.289481,-5.642477,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00085_pi_co_t1.png,pituitary,co,synthetic
12.56896,-4.4963336,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00086_pi_co_t1.png,pituitary,co,synthetic
13.443336,-3.171061,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00087_pi_co_t1.png,pituitary,co,synthetic
12.465223,-4.298183,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00088_pi_co_t1.png,pituitary,co,synthetic
12.261247,-5.0806136,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00089_pi_co_t1.png,pituitary,co,synthetic
13.182503,-3.9402092,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00090_pi_co_t1.png,pituitary,co,synthetic
12.464244,-3.790482,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00091_pi_co_t1.png,pituitary,co,synthetic
12.860721,-4.547063,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00092_pi_co_t1.png,pituitary,co,synthetic
12.802321,-4.126112,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00093_pi_co_t1.png,pituitary,co,synthetic
12.984485,-5.4458694,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00094_pi_co_t1.png,pituitary,co,synthetic
12.7821665,-3.4657865,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00095_pi_co_t1.png,pituitary,co,synthetic
12.556466,-5.017797,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00096_pi_co_t1.png,pituitary,co,synthetic
12.142932,-4.737155,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00097_pi_co_t1.png,pituitary,co,synthetic
12.710401,-5.465376,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00098_pi_co_t1.png,pituitary,co,synthetic
13.232193,-3.833389,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00099_pi_co_t1.png,pituitary,co,synthetic
14.07037,-3.4573185,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00100_pi_co_t1.png,pituitary,co,synthetic
12.59548,-4.8093452,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00101_pi_co_t1.png,pituitary,co,synthetic
12.81725,-3.8606646,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00102_pi_co_t1.png,pituitary,co,synthetic
12.8177395,-4.344091,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00103_pi_co_t1.png,pituitary,co,synthetic
12.962063,-4.0925536,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00104_pi_co_t1.png,pituitary,co,synthetic
12.999909,-4.6124988,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00105_pi_co_t1.png,pituitary,co,synthetic
12.824258,-3.647475,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00106_pi_co_t1.png,pituitary,co,synthetic
13.584415,-3.3256586,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00107_pi_co_t1.png,pituitary,co,synthetic
12.568334,-4.7854576,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00108_pi_co_t1.png,pituitary,co,synthetic
13.034523,-4.5760527,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00109_pi_co_t1.png,pituitary,co,synthetic
13.369953,-2.999327,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00110_pi_co_t1.png,pituitary,co,synthetic
13.2823,-5.6289277,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00111_pi_co_t1.png,pituitary,co,synthetic
12.828716,-4.7933335,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00112_pi_co_t1.png,pituitary,co,synthetic
13.181786,-3.9802346,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00113_pi_co_t1.png,pituitary,co,synthetic
13.267412,-3.780942,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00114_pi_co_t1.png,pituitary,co,synthetic
11.936899,-4.407865,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00115_pi_co_t1.png,pituitary,co,synthetic
12.226941,-4.0091248,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00116_pi_co_t1.png,pituitary,co,synthetic
12.918972,-4.401527,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00117_pi_co_t1.png,pituitary,co,synthetic
11.929548,-4.5711155,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00118_pi_co_t1.png,pituitary,co,synthetic
12.414929,-3.7442193,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00119_pi_co_t1.png,pituitary,co,synthetic
12.445055,-4.067878,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00120_pi_co_t1.png,pituitary,co,synthetic
12.480024,-3.6660073,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00121_pi_co_t1.png,pituitary,co,synthetic
12.49262,-4.5808544,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00122_pi_co_t1.png,pituitary,co,synthetic
12.542484,-4.257888,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00123_pi_co_t1.png,pituitary,co,synthetic
13.276996,-3.658177,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00124_pi_co_t1.png,pituitary,co,synthetic
12.686836,-4.080988,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00125_pi_co_t1.png,pituitary,co,synthetic
12.714546,-3.7449284,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00126_pi_co_t1.png,pituitary,co,synthetic
12.494576,-3.888995,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00127_pi_co_t1.png,pituitary,co,synthetic
13.137546,-2.99355,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00128_pi_co_t1.png,pituitary,co,synthetic
12.647777,-3.7049537,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00129_pi_co_t1.png,pituitary,co,synthetic
12.195388,-4.379698,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00130_pi_co_t1.png,pituitary,co,synthetic
12.985622,-3.0778558,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00131_pi_co_t1.png,pituitary,co,synthetic
12.903422,-3.2101974,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00132_pi_co_t1.png,pituitary,co,synthetic
12.802608,-4.9095645,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00133_pi_co_t1.png,pituitary,co,synthetic
12.846868,-4.799681,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00134_pi_co_t1.png,pituitary,co,synthetic
13.463311,-3.2635033,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00135_pi_co_t1.png,pituitary,co,synthetic
12.858107,-5.398943,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00136_pi_co_t1.png,pituitary,co,synthetic
13.196736,-3.134268,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00137_pi_co_t1.png,pituitary,co,synthetic
12.900094,-3.7841914,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00138_pi_co_t1.png,pituitary,co,synthetic
13.027541,-3.1703362,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00139_pi_co_t1.png,pituitary,co,synthetic
12.647679,-3.9652882,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00140_pi_co_t1.png,pituitary,co,synthetic
12.949889,-3.3274958,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00141_pi_co_t1.png,pituitary,co,synthetic
13.386712,-3.6088147,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00142_pi_co_t1.png,pituitary,co,synthetic
12.616582,-3.4545293,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00143_pi_co_t1.png,pituitary,co,synthetic
12.168447,-4.4745765,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00144_pi_co_t1.png,pituitary,co,synthetic
12.628107,-4.093368,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00145_pi_co_t1.png,pituitary,co,synthetic
12.922546,-4.2515807,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00146_pi_co_t1.png,pituitary,co,synthetic
13.017897,-4.1781206,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00147_pi_co_t1.png,pituitary,co,synthetic
12.683147,-4.9874234,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00148_pi_co_t1.png,pituitary,co,synthetic
13.383168,-3.7252572,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00149_pi_co_t1.png,pituitary,co,synthetic
13.625423,-5.7913513,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00150_pi_co_t1.png,pituitary,co,synthetic
12.753213,-4.1967483,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00151_pi_co_t1.png,pituitary,co,synthetic
12.271499,-4.698214,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00152_pi_co_t1.png,pituitary,co,synthetic
12.374497,-5.527924,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00153_pi_co_t1.png,pituitary,co,synthetic
12.178403,-5.0733905,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00154_pi_co_t1.png,pituitary,co,synthetic
13.203465,-4.2513623,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00155_pi_co_t1.png,pituitary,co,synthetic
13.079299,-4.1043463,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00156_pi_co_t1.png,pituitary,co,synthetic
13.017022,-3.0167832,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00157_pi_co_t1.png,pituitary,co,synthetic
12.073013,-4.3046913,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00158_pi_co_t1.png,pituitary,co,synthetic
13.759728,-3.2785945,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00159_pi_co_t1.png,pituitary,co,synthetic
12.911362,-5.2710986,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00160_pi_co_t1.png,pituitary,co,synthetic
12.131464,-4.8963065,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00161_pi_co_t1.png,pituitary,co,synthetic
12.668224,-3.1740863,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00162_pi_co_t1.png,pituitary,co,synthetic
12.751886,-4.183462,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00163_pi_co_t1.png,pituitary,co,synthetic
13.367722,-3.6361713,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00164_pi_co_t1.png,pituitary,co,synthetic
12.251556,-5.136213,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00165_pi_co_t1.png,pituitary,co,synthetic
11.979272,-4.2294073,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00166_pi_co_t1.png,pituitary,co,synthetic
12.432192,-5.2098503,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00167_pi_co_t1.png,pituitary,co,synthetic
12.446067,-3.7051609,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00168_pi_co_t1.png,pituitary,co,synthetic
12.46515,-4.9158893,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00169_pi_co_t1.png,pituitary,co,synthetic
13.226021,-3.4107869,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00170_pi_co_t1.png,pituitary,co,synthetic
12.433656,-3.6762137,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00171_pi_co_t1.png,pituitary,co,synthetic
12.378116,-5.5116363,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00172_pi_co_t1.png,pituitary,co,synthetic
12.88657,-3.6600904,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00173_pi_co_t1.png,pituitary,co,synthetic
13.133615,-4.052463,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00174_pi_co_t1.png,pituitary,co,synthetic
13.069402,-2.9721484,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00175_pi_co_t1.png,pituitary,co,synthetic
13.309792,-3.772022,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00176_pi_co_t1.png,pituitary,co,synthetic
12.285589,-5.3608317,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00177_pi_co_t1.png,pituitary,co,synthetic
12.797071,-3.1392617,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00178_pi_co_t1.png,pituitary,co,synthetic
12.4005165,-3.9692981,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00179_pi_co_t1.png,pituitary,co,synthetic
12.430154,-3.7266052,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00180_pi_co_t1.png,pituitary,co,synthetic
12.276616,-5.2629595,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00181_pi_co_t1.png,pituitary,co,synthetic
11.872923,-3.6354911,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00182_pi_co_t1.png,pituitary,co,synthetic
13.015692,-4.0573854,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00183_pi_co_t1.png,pituitary,co,synthetic
12.584504,-5.6061616,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00184_pi_co_t1.png,pituitary,co,synthetic
12.118332,-5.0987997,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00185_pi_co_t1.png,pituitary,co,synthetic
12.535356,-4.5159492,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00186_pi_co_t1.png,pituitary,co,synthetic
12.822805,-4.654071,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00187_pi_co_t1.png,pituitary,co,synthetic
12.424382,-4.180099,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00188_pi_co_t1.png,pituitary,co,synthetic
12.477418,-3.8366413,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00189_pi_co_t1.png,pituitary,co,synthetic
12.21208,-5.0426,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00190_pi_co_t1.png,pituitary,co,synthetic
13.244988,-3.1987088,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00191_pi_co_t1.png,pituitary,co,synthetic
13.650045,-3.5431714,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00192_pi_co_t1.png,pituitary,co,synthetic
14.030008,-3.4540613,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00193_pi_co_t1.png,pituitary,co,synthetic
12.706093,-4.3039203,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00194_pi_co_t1.png,pituitary,co,synthetic
12.330455,-4.6240506,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00195_pi_co_t1.png,pituitary,co,synthetic
13.188271,-3.3842235,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00196_pi_co_t1.png,pituitary,co,synthetic
11.911367,-4.343527,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00197_pi_co_t1.png,pituitary,co,synthetic
12.120192,-4.256072,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00198_pi_co_t1.png,pituitary,co,synthetic
12.917954,-3.9010887,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00199_pi_co_t1.png,pituitary,co,synthetic
13.26075,-3.2346234,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00200_pi_co_t1.png,pituitary,co,synthetic
12.209739,-4.221626,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00201_pi_co_t1.png,pituitary,co,synthetic
13.06896,-3.3221445,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00202_pi_co_t1.png,pituitary,co,synthetic
12.595016,-4.1127152,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00203_pi_co_t1.png,pituitary,co,synthetic
12.771753,-4.29206,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00204_pi_co_t1.png,pituitary,co,synthetic
12.3806505,-3.6907814,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00205_pi_co_t1.png,pituitary,co,synthetic
12.706959,-4.3515224,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00206_pi_co_t1.png,pituitary,co,synthetic
12.454737,-3.673102,stylegan3_results\pituitary_co\synthetic_v2\brisc2025_synth_00207_pi_co_t1.png,pituitary,co,synthetic
